order_tstamp,wp_code,merchant_store_name,customer_reference,netsuite_invoice_number,channel_order_status,status_in_odoo,channel_code,channel_name,sku,product,principal,business_line,cogs,market_price,qty_order,value_ordered,gmv_exctax,picking_time,qty_picked,value_picked,handover_3pl_time,qty_routed,value_routed,delivered_time,qty_delivered,qty_return,value_delivered,value_return,warehouse,buyer_phone,shipping_longitude,shipping_latitude,transaction_source
2024-02-09 12:10:18+00:00,WP353578120457,Toko_MAJU_JAYA,B2B20240209W2202907_013S,INV/SIP/2024/000002194,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G92,MamyPoko Pants Standar L 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,12912.91291667,15083.33,120,1809999.6,1610899.644,2024-02-09 12:22:25.066000+00:00,120.0,1809999.6,2024-02-09 16:05:24+00:00,480.0,7239998.4,2024-02-15 09:23:56+00:00,120.0,0.0,1809999.6,0.0,Surabaya - WP B2B,6281216162983,112.7529075,-7.3074645,Network B2B
2024-02-09 12:10:18+00:00,WP353578120457,Toko_MAJU_JAYA,B2B20240209W2202907_013S,INV/SIP/2024/000002194,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G93,MamyPoko Pants Standar M 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,12913.0865,15083.33,60,904999.8,805449.822,2024-02-09 12:22:25.066000+00:00,60.0,904999.8,2024-02-09 16:05:24+00:00,240.0,3619999.2,2024-02-15 09:23:56+00:00,60.0,0.0,904999.8,0.0,Surabaya - WP B2B,6281216162983,112.7529075,-7.3074645,Network B2B
2024-02-09 12:10:18+00:00,WP353578120457,Toko_MAJU_JAYA,B2B20240209W2202907_013S,INV/SIP/2024/000002194,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H99,MamyPoko Pants Standar XL 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,16516.5165,19166.67,120,2300000.4,2047000.356,2024-02-09 12:22:25.066000+00:00,120.0,2300000.4,2024-02-09 16:05:24+00:00,480.0,9200001.6,2024-02-15 09:23:56+00:00,120.0,0.0,2300000.4,0.0,Surabaya - WP B2B,6281216162983,112.7529075,-7.3074645,Network B2B
2024-02-09 12:10:18+00:00,WP601780605,Toko_Niki_murah_1,B2B20240209W2202907_015S,INV/SIP/2024/000002195,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB0A65,Frisian Flag Bendera Kental Manis Sachet 38g [ 6 pcs ] (Renceng) / pcs,Frisian Flag,Warung Pintar : Bispin 1,6599.92125,7450.0,120,894000.0,795660.0,2024-02-09 12:22:25.239000+00:00,120.0,894000.0,2024-02-09 16:04:28+00:00,360.0,2682000.0,2024-02-13 09:23:13+00:00,120.0,0.0,894000.0,0.0,Surabaya - WP B2B,62895393162433,112.716362,-7.231277,Network B2B
2024-02-09 12:10:18+00:00,WP601780605,Toko_Niki_murah_1,B2B20240209W2202907_015S,INV/SIP/2024/000002195,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB1Q02,Formula Sikat Gigi Diamond Crystal (Pcs) / pcs,Arta Boga Cemerlang,Warung Pintar : Bispin 1,2299.79972222,2638.89,72,190000.08,169100.07119999998,2024-02-09 12:22:25.239000+00:00,72.0,190000.08,2024-02-09 16:04:28+00:00,216.0,570000.24,2024-02-13 09:23:13+00:00,72.0,0.0,190000.08,0.0,Surabaya - WP B2B,62895393162433,112.716362,-7.231277,Network B2B
2024-02-09 12:10:18+00:00,WP601780605,Toko_Niki_murah_1,B2B20240209W2202907_015S,INV/SIP/2024/000002195,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G29,Frisian Flag Kental Manis Cokelat Sachet 38gr 20s (Renceng),Frisian Flag,Warung Pintar : Bispin 1,6599.92125,7450.0,80,596000.0,530440.0,2024-02-09 12:22:25.239000+00:00,80.0,596000.0,2024-02-09 16:04:28+00:00,240.0,1788000.0,2024-02-13 09:23:13+00:00,80.0,0.0,596000.0,0.0,Surabaya - WP B2B,62895393162433,112.716362,-7.231277,Network B2B
2024-02-09 12:10:18+00:00,WP35351518091,Toko_Pojok_Pak_Anam,B2B20240209W2202907_016S,INV/SIP/2024/000002196,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H99,MamyPoko Pants Standar XL 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,16516.51666667,19333.33,24,463999.92000000004,412959.92880000005,2024-02-09 12:22:25.556000+00:00,24.0,463999.92000000004,2024-02-09 16:08:32+00:00,120.0,2319999.6,2024-02-15 09:23:56+00:00,24.0,0.0,463999.92000000004,0.0,Surabaya - WP B2B,62895367091548,112.7998215,-7.3989983,Network B2B
2024-02-09 12:10:18+00:00,WP35351518091,Toko_Pojok_Pak_Anam,B2B20240209W2202907_016S,INV/SIP/2024/000002196,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G92,MamyPoko Pants Standar L 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,12912.91305556,15125.0,36,544500.0,484605.0,2024-02-09 12:22:25.556000+00:00,36.0,544500.0,2024-02-09 16:08:32+00:00,180.0,2722500.0,2024-02-15 09:23:56+00:00,36.0,0.0,544500.0,0.0,Surabaya - WP B2B,62895367091548,112.7998215,-7.3989983,Network B2B
2024-02-09 12:10:18+00:00,WP35351518091,Toko_Pojok_Pak_Anam,B2B20240209W2202907_016S,INV/SIP/2024/000002196,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9W70,MamyPoko Pants XXL 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,19219.21916667,22416.67,24,538000.08,478820.07119999995,2024-02-09 12:22:25.556000+00:00,24.0,538000.08,2024-02-09 16:08:32+00:00,120.0,2690000.4,2024-02-15 09:23:56+00:00,24.0,0.0,538000.08,0.0,Surabaya - WP B2B,62895367091548,112.7998215,-7.3989983,Network B2B
2024-02-09 12:10:18+00:00,WP35351518091,Toko_Pojok_Pak_Anam,B2B20240209W2202907_016S,INV/SIP/2024/000002196,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G93,MamyPoko Pants Standar M 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,12913.08666667,15125.0,24,363000.0,323070.0,2024-02-09 12:22:25.556000+00:00,24.0,363000.0,2024-02-09 16:08:32+00:00,120.0,1815000.0,2024-02-15 09:23:56+00:00,24.0,0.0,363000.0,0.0,Surabaya - WP B2B,62895367091548,112.7998215,-7.3989983,Network B2B
2024-02-09 12:10:18+00:00,WP35351518091,Toko_Pojok_Pak_Anam,B2B20240209W2202907_016S,INV/SIP/2024/000002196,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G94,MamyPoko Pants Standar S 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,11786.78666667,13708.33,12,164499.96,146404.9644,2024-02-09 12:22:25.556000+00:00,12.0,164499.96,2024-02-09 16:08:32+00:00,60.0,822499.8,2024-02-15 09:23:56+00:00,12.0,0.0,164499.96,0.0,Surabaya - WP B2B,62895367091548,112.7998215,-7.3989983,Network B2B
2024-02-09 12:36:07+00:00,WP602550604,Toko,B2B20240209W2202907_029S,INV/SIP/2024/000002203,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G92,MamyPoko Pants Standar L 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,12912.913,15125.0,60,907500.0,807675.0,2024-02-09 12:50:42.330000+00:00,60.0,907500.0,2024-02-09 16:06:17+00:00,180.0,2722500.0,2024-02-09 16:03:36+00:00,60.0,0.0,907500.0,0.0,Surabaya - WP B2B,6287864587264,112.7203274,-7.2753231,Network B2B
2024-02-09 12:36:07+00:00,WP602550604,Toko,B2B20240209W2202907_029S,INV/SIP/2024/000002203,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H99,MamyPoko Pants Standar XL 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,16516.51666667,19333.33,36,695999.8800000001,619439.8932000002,2024-02-09 12:50:42.330000+00:00,36.0,695999.8800000001,2024-02-09 16:06:17+00:00,108.0,2087999.6400000001,2024-02-09 16:03:36+00:00,36.0,0.0,695999.8800000001,0.0,Surabaya - WP B2B,6287864587264,112.7203274,-7.2753231,Network B2B
2024-02-09 12:36:07+00:00,WP602550604,Toko,B2B20240209W2202907_029S,INV/SIP/2024/000002203,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9W70,MamyPoko Pants XXL 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,19219.21916667,22416.67,24,538000.08,478820.07119999995,2024-02-09 12:50:42.330000+00:00,24.0,538000.08,2024-02-09 16:06:17+00:00,72.0,1614000.2399999998,2024-02-09 16:03:36+00:00,24.0,0.0,538000.08,0.0,Surabaya - WP B2B,6287864587264,112.7203274,-7.2753231,Network B2B
2024-02-09 12:36:07+00:00,WP35357814835,Toko_Santy,B2B20240209W2202907_023S,INV/SIP/2024/000002205,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB0A65,Frisian Flag Bendera Kental Manis Sachet 38g [ 6 pcs ] (Renceng) / pcs,Frisian Flag,Warung Pintar : Bispin 1,6599.9213,7375.0,100,737500.0,656375.0,2024-02-09 12:50:42.934000+00:00,100.0,737500.0,2024-02-09 16:06:01+00:00,200.0,1475000.0,2024-02-13 09:26:31+00:00,100.0,0.0,737500.0,0.0,Surabaya - WP B2B,6287852720710,112.7529961,-7.2836608,Network B2B
2024-02-09 12:36:07+00:00,WP35357814835,Toko_Santy,B2B20240209W2202907_023S,INV/SIP/2024/000002205,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G29,Frisian Flag Kental Manis Cokelat Sachet 38gr 20s (Renceng),Frisian Flag,Warung Pintar : Bispin 1,6599.92125,7375.0,200,1475000.0,1312750.0,2024-02-09 12:50:42.934000+00:00,200.0,1475000.0,2024-02-09 16:06:01+00:00,400.0,2950000.0,2024-02-13 09:26:31+00:00,200.0,0.0,1475000.0,0.0,Surabaya - WP B2B,6287852720710,112.7529961,-7.2836608,Network B2B
2024-02-09 12:36:07+00:00,WP602830603,Toko_Jawa_Baru_1,B2B20240209W2202907_024S,INV/SIP/2024/000002202,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G91,You C1000 Orange Water 500ml (Pcs),AHEB,Warung Pintar : Bispin 1,5124.30595833,5895.83,240,1414999.2,1259349.288,2024-02-09 12:50:42.767000+00:00,240.0,1414999.2,2024-02-09 16:06:11+00:00,1440.0,8489995.2,2024-02-13 09:23:18+00:00,240.0,0.0,1414999.2,0.0,Surabaya - WP B2B,6288231122897,112.750615,-7.287439,Network B2B
2024-02-09 12:36:07+00:00,WP602830603,Toko_Jawa_Baru_1,B2B20240209W2202907_024S,INV/SIP/2024/000002202,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G93,MamyPoko Pants Standar M 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,12913.08666667,14908.33,24,357799.92,318441.9288,2024-02-09 12:50:42.767000+00:00,24.0,357799.92,2024-02-09 16:06:11+00:00,144.0,2146799.52,2024-02-13 09:23:18+00:00,24.0,0.0,357799.92,0.0,Surabaya - WP B2B,6288231122897,112.750615,-7.287439,Network B2B
2024-02-09 12:36:07+00:00,WP602830603,Toko_Jawa_Baru_1,B2B20240209W2202907_024S,INV/SIP/2024/000002202,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G92,MamyPoko Pants Standar L 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,12912.91291667,14908.33,72,1073399.76,955325.7864,2024-02-09 12:50:42.767000+00:00,72.0,1073399.76,2024-02-09 16:06:11+00:00,432.0,6440398.56,2024-02-13 09:23:18+00:00,72.0,0.0,1073399.76,0.0,Surabaya - WP B2B,6288231122897,112.750615,-7.287439,Network B2B
2024-02-09 12:36:07+00:00,WP602830603,Toko_Jawa_Baru_1,B2B20240209W2202907_024S,INV/SIP/2024/000002202,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H99,MamyPoko Pants Standar XL 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,16516.51638889,19166.67,36,690000.1199999999,614100.1068,2024-02-09 12:50:42.767000+00:00,36.0,690000.1199999999,2024-02-09 16:06:11+00:00,216.0,4140000.7199999997,2024-02-13 09:23:18+00:00,36.0,0.0,690000.1199999999,0.0,Surabaya - WP B2B,6288231122897,112.750615,-7.287439,Network B2B
2024-02-09 12:36:07+00:00,WP602830603,Toko_Jawa_Baru_1,B2B20240209W2202907_024S,INV/SIP/2024/000002202,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H46,Close Up Pasta Gigi Gel Green Gaga 65gr (Pcs) / pcs,Unilever,Warung Pintar : Bispin 1,5324.17,5833.329999999999,48,279999.83999999997,249199.8576,2024-02-09 12:50:42.767000+00:00,48.0,279999.83999999997,2024-02-09 16:06:11+00:00,288.0,1679999.0399999998,2024-02-13 09:23:18+00:00,48.0,0.0,279999.83999999997,0.0,Surabaya - WP B2B,6288231122897,112.750615,-7.287439,Network B2B
2024-02-09 12:36:07+00:00,WP602830603,Toko_Jawa_Baru_1,B2B20240209W2202907_024S,INV/SIP/2024/000002202,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9W70,MamyPoko Pants XXL 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,19219.21916667,22250.0,36,801000.0,712890.0,2024-02-09 12:50:42.767000+00:00,36.0,801000.0,2024-02-09 16:06:11+00:00,216.0,4806000.0,2024-02-13 09:23:18+00:00,36.0,0.0,801000.0,0.0,Surabaya - WP B2B,6288231122897,112.750615,-7.287439,Network B2B
2024-02-09 12:36:07+00:00,WP353578120175,Tk_Rochmah,B2B20240209W2202907_022S,INV/SIP/2024/000002199,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G92,MamyPoko Pants Standar L 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,12912.91277778,15041.67,36,541500.12,481935.1068,2024-02-09 12:50:42.116000+00:00,36.0,541500.12,2024-02-09 16:06:33+00:00,144.0,2166000.48,2024-02-13 09:26:32+00:00,36.0,0.0,541500.12,0.0,Surabaya - WP B2B,6281333335673,112.7627849,-7.3070773,Network B2B
2024-02-09 12:36:07+00:00,WP353578120175,Tk_Rochmah,B2B20240209W2202907_022S,INV/SIP/2024/000002199,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9W70,MamyPoko Pants XXL 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,19219.21916667,22333.33,12,267999.96,238519.96440000003,2024-02-09 12:50:42.116000+00:00,12.0,267999.96,2024-02-09 16:06:33+00:00,48.0,1071999.84,2024-02-13 09:26:32+00:00,12.0,0.0,267999.96,0.0,Surabaya - WP B2B,6281333335673,112.7627849,-7.3070773,Network B2B
2024-02-09 12:36:07+00:00,WP353578120175,Tk_Rochmah,B2B20240209W2202907_022S,INV/SIP/2024/000002199,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H99,MamyPoko Pants Standar XL 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,16516.51666667,19250.0,12,231000.0,205590.0,2024-02-09 12:50:42.116000+00:00,12.0,231000.0,2024-02-09 16:06:33+00:00,48.0,924000.0,2024-02-13 09:26:32+00:00,12.0,0.0,231000.0,0.0,Surabaya - WP B2B,6281333335673,112.7627849,-7.3070773,Network B2B
2024-02-09 12:36:07+00:00,WP353578120175,Tk_Rochmah,B2B20240209W2202907_022S,INV/SIP/2024/000002199,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G93,MamyPoko Pants Standar M 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,12913.08666667,15041.67,24,361000.08,321290.0712,2024-02-09 12:50:42.116000+00:00,24.0,361000.08,2024-02-09 16:06:33+00:00,96.0,1444000.32,2024-02-13 09:26:32+00:00,24.0,0.0,361000.08,0.0,Surabaya - WP B2B,6281333335673,112.7627849,-7.3070773,Network B2B
2024-02-09 12:36:07+00:00,WP35357811174,Toko_Restu_2,B2B20240209W2202907_025S,INV/SIP/2024/000002200,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G93,MamyPoko Pants Standar M 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,12913.08666667,15041.67,12,180500.04,160645.0356,2024-02-09 12:50:41.812000+00:00,12.0,180500.04,2024-02-09 16:07:31+00:00,36.0,541500.12,2024-02-13 09:26:32+00:00,12.0,0.0,180500.04,0.0,Surabaya - WP B2B,6285785666227,112.8000159,-7.2743807,Network B2B
2024-02-09 12:36:07+00:00,WP35357811174,Toko_Restu_2,B2B20240209W2202907_025S,INV/SIP/2024/000002200,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H99,MamyPoko Pants Standar XL 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,16516.51666667,19250.0,12,231000.0,205590.0,2024-02-09 12:50:41.812000+00:00,12.0,231000.0,2024-02-09 16:07:31+00:00,36.0,693000.0,2024-02-13 09:26:32+00:00,12.0,0.0,231000.0,0.0,Surabaya - WP B2B,6285785666227,112.8000159,-7.2743807,Network B2B
2024-02-09 12:36:07+00:00,WP35357811174,Toko_Restu_2,B2B20240209W2202907_025S,INV/SIP/2024/000002200,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB0A65,Frisian Flag Bendera Kental Manis Sachet 38g [ 6 pcs ] (Renceng) / pcs,Frisian Flag,Warung Pintar : Bispin 1,6599.92125,7400.0,200,1480000.0,1317200.0,2024-02-09 12:50:41.812000+00:00,200.0,1480000.0,2024-02-09 16:07:31+00:00,600.0,4440000.0,2024-02-13 09:26:32+00:00,200.0,0.0,1480000.0,0.0,Surabaya - WP B2B,6285785666227,112.8000159,-7.2743807,Network B2B
2024-02-09 12:36:07+00:00,WP602390612,Toko_Ayu_3,B2B20240209W2202907_026S,INV/SIP/2024/000002206,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB0C19,Sunlight Sabun Cuci Piring Jeruk Nipis Refill 210ml (Pcs) / pcs,Unilever,Warung Pintar : Bispin 1,3649.93,3750.0,240,900000.0,801000.0,2024-02-09 12:50:43.276000+00:00,240.0,900000.0,2024-02-09 16:05:55+00:00,960.0,3600000.0,2024-02-15 09:23:56+00:00,240.0,0.0,900000.0,0.0,Surabaya - WP B2B,6285295369800,112.7343884,-7.319139,Network B2B
2024-02-09 12:36:07+00:00,WP602390612,Toko_Ayu_3,B2B20240209W2202907_026S,INV/SIP/2024/000002206,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB1Q67,Royco Bumbu Kaldu Sapi 8gr 1 x 48 x 12 (Sachet) / pcs,Unilever,Warung Pintar : Bispin 1,326.93,367.36,576,211599.36000000002,188323.4304,2024-02-09 12:50:43.276000+00:00,576.0,211599.36000000002,2024-02-09 16:05:55+00:00,2304.0,846397.4400000001,2024-02-15 09:23:56+00:00,576.0,0.0,211599.36000000002,0.0,Surabaya - WP B2B,6285295369800,112.7343884,-7.319139,Network B2B
2024-02-09 12:36:07+00:00,WP602390612,Toko_Ayu_3,B2B20240209W2202907_026S,INV/SIP/2024/000002206,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB1Q79,Molto Pelembut & Pewangi All-in-1 Blue 18ml 1 x 36 x 6 (Sachet) / pcs,Unilever,Warung Pintar : Bispin 1,685.89037037,724.54,216,156500.63999999998,139285.5696,2024-02-09 12:50:43.276000+00:00,216.0,156500.63999999998,2024-02-09 16:05:55+00:00,864.0,626002.5599999999,2024-02-15 09:23:56+00:00,216.0,0.0,156500.63999999998,0.0,Surabaya - WP B2B,6285295369800,112.7343884,-7.319139,Network B2B
2024-02-09 12:36:07+00:00,WP602390612,Toko_Ayu_3,B2B20240209W2202907_026S,INV/SIP/2024/000002206,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB1Q80,Molto Pelembut & Pewangi All-in-1 Pink 18ml 1 x 36 x 6 (Sachet) / pcs,Unilever,Warung Pintar : Bispin 1,685.89083333,724.54,216,156500.63999999998,139285.5696,2024-02-09 12:50:43.276000+00:00,216.0,156500.63999999998,2024-02-09 16:05:55+00:00,864.0,626002.5599999999,2024-02-15 09:23:56+00:00,216.0,0.0,156500.63999999998,0.0,Surabaya - WP B2B,6285295369800,112.7343884,-7.319139,Network B2B
2024-02-09 12:36:07+00:00,WP601280606,Toko_Sumber_Hidup_1,B2B20240209W2202907_021S,INV/SIP/2024/000002208,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G94,MamyPoko Pants Standar S 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,11786.78666667,13541.67,12,162500.04,144625.0356,2024-02-09 12:50:43.567000+00:00,12.0,162500.04,2024-02-09 16:06:14+00:00,36.0,487500.12,2024-02-13 09:26:31+00:00,12.0,0.0,162500.04,0.0,Surabaya - WP B2B,6285101572851,112.758073,-7.232709,Network B2B
2024-02-09 12:36:07+00:00,WP601280606,Toko_Sumber_Hidup_1,B2B20240209W2202907_021S,INV/SIP/2024/000002208,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G92,MamyPoko Pants Standar L 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,12912.91283333,14908.33,60,894499.8,796104.822,2024-02-09 12:50:43.567000+00:00,60.0,894499.8,2024-02-09 16:06:14+00:00,180.0,2683499.4,2024-02-13 09:26:31+00:00,60.0,0.0,894499.8,0.0,Surabaya - WP B2B,6285101572851,112.758073,-7.232709,Network B2B
2024-02-09 12:36:07+00:00,WP601280606,Toko_Sumber_Hidup_1,B2B20240209W2202907_021S,INV/SIP/2024/000002208,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G93,MamyPoko Pants Standar M 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,12913.08666667,14908.33,36,536699.88,477662.8932,2024-02-09 12:50:43.567000+00:00,36.0,536699.88,2024-02-09 16:06:14+00:00,108.0,1610099.64,2024-02-13 09:26:31+00:00,36.0,0.0,536699.88,0.0,Surabaya - WP B2B,6285101572851,112.758073,-7.232709,Network B2B
2024-02-09 13:27:53+00:00,WP353515113784,Toko_H_Amin,B2B20240209W2202907_036S,INV/SIP/2024/000002209,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB1Q58,Lifebuoy Shampoo Anti Dandruff 9ml 1 x 40 x 12 (Sachet) / pcs,Unilever,Warung Pintar : Bispin 1,340.12,360.42,480,173001.6,153971.424,2024-02-09 13:46:35.164000+00:00,480.0,173001.6,2024-02-09 16:05:05+00:00,2400.0,865008.0,2024-02-13 09:23:23+00:00,480.0,0.0,173001.6,0.0,Surabaya - WP B2B,6281357667528,112.6020747,-7.3947736,Network B2B
2024-02-09 13:27:53+00:00,WP353515113784,Toko_H_Amin,B2B20240209W2202907_036S,INV/SIP/2024/000002209,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9K31,Bango Kecap Manis 135ml (Pcs),Unilever,Warung Pintar : Bispin 1,7688.06,8229.17,48,395000.16000000003,351550.1424,2024-02-09 13:46:35.164000+00:00,48.0,395000.16000000003,2024-02-09 16:05:05+00:00,240.0,1975000.8,2024-02-13 09:23:23+00:00,48.0,0.0,395000.16000000003,0.0,Surabaya - WP B2B,6281357667528,112.6020747,-7.3947736,Network B2B
2024-02-09 13:27:53+00:00,WP353515113784,Toko_H_Amin,B2B20240209W2202907_036S,INV/SIP/2024/000002209,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB1Q07,Formula Sikat Gigi Ripple Sft (Pcs) / pcs,Arta Boga Cemerlang,Warung Pintar : Bispin 1,2299.79986111,2625.0,72,189000.0,168210.0,2024-02-09 13:46:35.164000+00:00,72.0,189000.0,2024-02-09 16:05:05+00:00,360.0,945000.0,2024-02-13 09:23:23+00:00,72.0,0.0,189000.0,0.0,Surabaya - WP B2B,6281357667528,112.6020747,-7.3947736,Network B2B
2024-02-09 13:27:53+00:00,WP353515113784,Toko_H_Amin,B2B20240209W2202907_036S,INV/SIP/2024/000002209,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB0A40,Bango Kecap Manis 60ml (Pcs) / pcs,Unilever,Warung Pintar : Bispin 1,2037.89,2229.17,48,107000.16,95230.14240000001,2024-02-09 13:46:35.164000+00:00,48.0,107000.16,2024-02-09 16:05:05+00:00,240.0,535000.8,2024-02-13 09:23:23+00:00,48.0,0.0,107000.16,0.0,Surabaya - WP B2B,6281357667528,112.6020747,-7.3947736,Network B2B
2024-02-09 13:27:53+00:00,WP353515113784,Toko_H_Amin,B2B20240209W2202907_036S,INV/SIP/2024/000002209,Processing,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9H46,Close Up Pasta Gigi Gel Green Gaga 65gr (Pcs) / pcs,Unilever,Warung Pintar : Bispin 1,5324.17,5854.170000000001,48,281000.16000000003,250090.14240000004,2024-02-09 13:46:35.164000+00:00,48.0,281000.16000000003,2024-02-09 16:05:05+00:00,240.0,1405000.8000000003,2024-02-13 09:23:23+00:00,48.0,0.0,281000.16000000003,0.0,Surabaya - WP B2B,6281357667528,112.6020747,-7.3947736,Network B2B
2024-02-09 13:27:53+00:00,WP612620659,Toko_Sri_Rejeki_5,B2B20240209W2202907_039S,INV/SIP/2024/000002210,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9W70,MamyPoko Pants XXL 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,19219.21916667,22416.67,24,538000.08,478820.07119999995,2024-02-09 13:46:35.413000+00:00,24.0,538000.08,2024-02-09 16:08:34+00:00,72.0,1614000.2399999998,2024-02-13 09:27:54+00:00,24.0,0.0,538000.08,0.0,Surabaya - WP B2B,6281316600200,112.5856919,-7.4049696,Network B2B
2024-02-09 13:27:53+00:00,WP612620659,Toko_Sri_Rejeki_5,B2B20240209W2202907_039S,INV/SIP/2024/000002210,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G93,MamyPoko Pants Standar M 1's (Renceng),Rukun Mitra Sejati Bogor,Warung Pintar : Bispin 1,12913.08638889,15083.33,36,542999.88,483269.8932,2024-02-09 13:46:35.413000+00:00,36.0,542999.88,2024-02-09 16:08:34+00:00,108.0,1628999.64,2024-02-13 09:27:54+00:00,36.0,0.0,542999.88,0.0,Surabaya - WP B2B,6281316600200,112.5856919,-7.4049696,Network B2B
2024-02-09 13:27:53+00:00,WP612620659,Toko_Sri_Rejeki_5,B2B20240209W2202907_039S,INV/SIP/2024/000002210,Complete,Sales Order,1085B2BWP_MAWP,B2B - AWP,WAB9G94,MamyPoko Pants Standar S 1's (Renceng),Indo Sinar Gemilang,Warung Pintar : Bispin 1,11786.78666667,13750.0,12,165000.0,146850.0,2024-02-09 13:46:35.413000+00:00,12.0,165000.0,2024-02-09 16:08:34+00:00,36.0,495000.0,2024-02-13 09:27:54+00:00,12.0,0.0,165000.0,0.0,Surabaya - WP B2B,6281316600200,112.5856919,-7.4049696,Network B2B
